0.000000	0.225360	N
0.225360	3.160869	C:maj7
3.160869	6.004790	B:min7
6.004790	8.848368	A:min7
8.848368	10.754170	G:maj7
10.754170	11.207933	A:min7
11.207933	11.626403	B:min7
11.626403	14.561911	C:maj7
14.561911	16.827038	B:min7
16.827038	17.389020	Bb:min7
17.389020	20.231352	A:min7
20.231352	23.150824	G:maj7
23.150824	23.316849	A:min7
23.316849	26.338397	G:maj7
26.338397	29.404942	E:min7
29.404942	32.425269	A:min7
32.425269	35.445595	D:7
35.445595	38.467143	G:maj7
38.467143	41.533688	Ab:dim7
41.533688	44.554015	A:min7
44.554015	47.574341	D:7
47.574341	49.136118	G:maj7
49.136118	50.601015	A:min7
50.601015	52.177641	B:min7
52.177641	53.580466	A:min7
53.580466	55.142243	G:maj7
55.142243	56.607140	A:min7
56.607140	58.070600	B:min7
58.070600	58.555601	C:maj7
58.555601	59.069131	B:min7
59.069131	59.587520	A:min7
59.587520	61.099764	G:maj7
61.099764	62.596582	A:min7
62.596582	64.109176	B:min7
64.109176	65.593645	A:min7
65.593645	67.075793	G:maj7
67.075793	68.588821	A:min7
68.588821	70.074831	B:min7
70.074831	71.593263	G:maj/3
71.593263	74.496955	C:maj7
74.496955	77.690252	B:min7
77.690252	80.723884	A:min7
80.723884	83.730905	G:maj7
83.730905	86.791148	C:maj7
86.791148	89.332480	B:min7
89.332480	89.833685	Bb:min7
89.833685	92.861525	A:min7
92.861525	95.750416	G:maj7
95.750416	95.912627	A:min7
95.912627	98.937989	G:maj7
98.937989	102.004534	E:min7
102.004534	105.057052	A:min7
105.057052	108.115531	D:7
108.115531	111.098359	G:maj7
111.098359	114.243297	Ab:dim7
114.243297	117.334197	A:min7
117.334197	120.307375	D:7
120.307375	121.863633	G:maj7
121.863633	123.387469	A:min7
123.387469	124.878882	B:min7
124.878882	126.489177	A:min7
126.489177	127.980591	G:maj7
127.980591	129.558463	A:min7
129.558463	131.011122	B:min7
131.011122	131.542209	C:maj7
131.542209	132.054960	B:min7
132.054960	132.539051	A:min7
132.539051	134.053307	G:maj7
134.053307	135.589508	A:min7
135.589508	137.125709	B:min7
137.125709	138.714580	A:min7
138.714580	140.184944	G:maj7
140.184944	141.756259	A:min7
141.756259	143.200288	B:min7
143.200288	144.727711	G:maj/3
144.727711	147.631402	C:maj7
147.631402	150.848930	B:min7
150.848930	153.920460	A:min7
153.920460	156.987580	G:maj7
156.987580	159.960615	C:maj7
159.960615	162.496163	B:min7
162.496163	162.968132	Bb:min7
162.968132	166.047812	A:min7
166.047812	169.118761	G:maj7
169.118761	172.118764	C:maj7
172.118764	175.228026	B:min7
175.228026	178.284130	A:min7
178.284130	181.291151	G:maj7
181.291151	184.351394	C:maj7
184.351394	186.892726	B:min7
186.892726	187.393931	Bb:min7
187.393931	190.421772	A:min7
190.421772	193.633068	G:maj7
193.633068	209.439081	N
