0.000000	7.678750	N
7.678750	12.662817	A:maj
12.662817	17.646883	D:sus2
17.646883	22.565297	A:maj
22.565297	27.509406	D:sus2
27.509406	32.471976	A:maj
32.471976	37.411886	D:sus2
37.411886	42.395953	A:maj
42.395953	47.291706	D:sus2
47.291706	52.254276	A:maj
52.254276	57.216846	D:sus2
57.216846	62.200913	A:maj
62.200913	67.164646	D:sus2
67.164646	69.543961	F#:min
69.543961	71.979925	A:sus2
71.979925	76.954989	D:maj7
76.954989	79.334304	F#:min
79.334304	81.770268	A:sus2
81.770268	86.874188	D:maj7
86.874188	91.852576	A:maj
91.852576	96.725976	D:sus2
96.725976	101.571082	A:maj
101.571082	106.669071	D:sus2
106.669071	111.611784	A:maj
111.611784	116.563218	D:sus2
116.563218	121.523742	A:maj
121.523742	126.466052	D:sus2
126.466052	128.937207	F#:min
128.937207	131.463006	A:sus2
131.463006	136.338528	D:maj7
136.338528	138.852184	F#:min
138.852184	141.305124	A:sus2
141.305124	146.241362	D:maj7
146.241362	148.718588	F:maj7
148.718588	151.183672	C:maj7
151.183672	153.660898	F:maj7
153.660898	156.125981	C:maj7
156.125981	158.603208	F:maj7
158.603208	161.068291	C:maj7
161.068291	163.545517	F:maj7
163.545517	164.801512	C:maj7
164.801512	166.025159	G:maj
166.025159	168.506444	F:maj
168.506444	169.735757	F:maj7
169.735757	170.976399	F:maj6
170.976399	173.457684	G:maj
173.457684	174.686997	G:7
174.686997	175.927639	G:maj6
175.927639	178.408924	F:maj
178.408924	179.638237	F:maj7
179.638237	180.878879	F:maj6
180.878879	185.852779	G:maj
185.852779	195.692944	A:maj
195.692944	200.653468	A:maj
200.653468	205.601794	D:sus2
205.601794	210.556302	A:maj
210.556302	215.512588	D:sus2
215.512588	220.445209	A:maj
220.445209	225.401446	D:sus2
225.401446	230.356003	A:maj
230.356003	235.304280	D:sus2
235.304280	240.264805	A:maj
240.264805	245.207114	D:sus2
245.207114	250.138546	A:maj
250.138546	255.084182	D:sus2
255.084182	260.049340	A:maj
260.049340	265.012782	D:sus2
265.012782	269.769433	N
