0.000000	0.690180	N
0.690180	4.342384	D:maj
4.342384	8.886070	A:maj
8.887888	12.950465	B:min
12.949339	16.986102	G:maj
16.982740	21.069668	D:maj
21.069668	24.923174	G:maj
24.928047	29.179285	B:min
29.181264	32.975276	G:maj
32.976736	37.097186	D:maj
37.116358	41.123237	G:maj
41.123237	45.168460	B:min
45.168460	49.079481	A:maj
49.079481	51.092507	G:maj
51.092507	53.143876	A:maj
53.140165	55.156901	B:min
55.156901	57.131583	D:maj
57.126364	59.240467	G:maj
59.243436	61.272665	A:maj
61.265144	63.209004	B:min
63.209004	64.225102	G:maj
64.221416	65.241201	A:maj
65.241201	69.248080	D:maj
69.248080	73.293303	A:maj
73.293303	77.357698	B:min
77.357698	79.332380	G:maj
79.332380	81.364577	A:maj
81.364577	85.352285	D:maj
85.352285	89.397508	D:maj
89.397409	93.423559	G:maj
93.421753	97.468782	B:min
97.468782	101.533177	A:maj
101.533177	103.546202	G:maj
103.549369	105.597571	A:maj
105.590150	107.514738	B:min
107.514738	109.566107	D:maj
109.557276	111.540790	G:maj
111.540839	113.582573	A:maj
113.592159	115.605184	B:min
115.603329	116.669212	G:maj
116.671401	117.627795	A:maj
117.625037	121.701776	D:maj
121.701776	125.708655	A:maj
125.711871	129.734707	B:min
129.736216	131.824419	G:maj
131.824419	133.856616	A:maj
133.856616	137.863496	D:maj
137.863496	141.908719	A:maj
141.908719	145.877255	B:min
145.877255	147.909452	G:maj
147.909452	149.922478	A:maj
149.922478	153.929357	D:maj
153.929357	158.032095	A:maj
158.032095	162.077318	B:min
162.077318	164.109515	G:maj
164.109515	166.045854	A:maj
166.045854	168.154738	B:min
168.154738	170.148592	G:maj
170.148592	172.094517	D:maj
172.096731	174.212987	A:maj
174.212987	176.168497	B:min
176.168497	178.219866	G:maj
178.219866	180.213720	D:maj
180.213720	182.284261	A:maj
182.284261	186.291140	D:maj
186.291140	190.355535	A:maj
190.355535	194.343243	B:min
194.343243	196.317925	G:maj
196.317925	198.369294	A:maj
198.369294	202.366587	E:maj
202.365140	206.402224	B:maj
206.402224	210.447447	C#:min
210.447447	212.422130	A:maj
212.422130	214.531013	B:maj
214.531013	218.518721	E:maj
218.518721	222.544772	B:maj
222.544080	226.589995	C#:min
226.589995	230.596875	A:maj
230.592768	231.766347	E:maj
231.766347	236.501750	N
