0.000000	0.656000	N
0.656000	2.755200	Db:maj
2.755200	5.018399	Gb:maj
5.018399	6.953599	Db:maj
6.953599	9.118399	Ab:maj
9.118399	10.936203	Db:maj
10.936203	13.306190	Gb:maj
13.306190	13.934379	Db:maj
13.934379	14.733892	Ab:maj
14.733892	17.403696	Db:maj
17.403696	19.515998	Db:maj
19.515998	21.647997	Gb:maj
21.647997	23.648797	Db:maj
23.648797	25.780797	Ab:maj
25.780797	27.912797	Db:maj
27.912797	30.044796	Gb:maj
30.044796	30.667996	Db:maj
30.667996	31.923433	Ab:maj
31.923433	34.046396	Db:maj
34.046396	36.178396	Db:maj
36.178396	38.310395	Gb:maj
38.310395	40.311195	Db:maj
40.311195	42.443195	Ab:maj
42.443195	44.575194	Db:maj
44.575194	46.707194	Gb:maj
46.707194	50.712002	Db:maj
50.708794	52.643993	Db:maj
52.643993	54.808793	Gb:maj
54.808793	56.842393	Db:maj
56.842393	58.974393	Ab:maj
58.974393	61.073592	Db:maj
61.073592	63.107192	Gb:maj
63.107192	64.123992	Db:maj
64.123992	65.239192	Ab:maj
65.239192	67.272792	Db:maj
67.272792	69.371991	Db:maj
69.371991	71.372791	Gb:maj
71.372791	73.406391	Db:maj
73.406391	75.538391	Ab:maj
75.538391	77.637590	Db:maj
77.637590	79.671190	Gb:maj
79.671190	80.687990	Db:maj
80.687990	81.803190	Ab:maj
81.803190	83.836790	Db:maj
83.836790	85.935989	Db:maj
85.935989	87.936789	Gb:maj
87.936789	89.970389	Db:maj
89.970389	92.102389	Ab:maj
92.102389	94.201588	Db:maj
94.201588	96.235188	Gb:maj
96.235188	97.251988	Db:maj
97.251988	98.367188	Ab:maj
98.367188	100.400788	Db:maj
100.400788	102.532787	Db:maj
102.532787	104.664787	Gb:maj
104.664787	106.665587	Db:maj
106.665587	108.797587	Ab:maj
108.797587	110.929586	Db:maj
110.929586	113.061586	Gb:maj
113.061586	113.684786	Db:maj
113.684786	114.963986	Ab:maj
114.963986	117.242950	Db:maj
117.242950	119.178149	Db:maj
119.178149	121.342949	Gb:maj
121.342949	123.376549	Db:maj
123.376549	125.508549	Ab:maj
125.508549	127.607748	Db:maj
127.607748	129.641348	Gb:maj
129.641348	130.658148	Db:maj
130.658148	131.773348	Ab:maj
131.773348	133.806948	Db:maj
133.806948	135.888747	Db:maj
135.888747	138.058856	Gb:maj
138.058856	140.171856	Db:maj
140.171856	142.170640	Ab:maj
142.170640	144.171746	Db:maj
144.171746	146.310978	Gb:maj
146.310978	147.222146	Db:maj
147.222146	148.481086	Ab:maj
148.481086	150.451316	Db:maj
150.451316	152.621424	Gb:maj
152.621424	154.648762	Db:maj
154.648762	156.761762	Bb:min
156.761762	158.846208	Ab:maj
158.846208	160.959208	Gb:maj
160.959208	162.957992	Db:maj
162.957992	164.100154	Bb:min
164.100154	165.070992	Ab:maj
165.070992	167.126884	Gb:maj
167.126884	168.183384	Bb:min
168.183384	169.211330	Ab:maj
169.211330	171.324330	Db:maj
171.324330	172.980465	Db:maj
172.980465	175.588329	Gb:maj
175.588329	177.292127	Db:maj
177.292127	179.605006	Ab:maj
179.605006	181.518127	Db:maj
181.518127	183.773898	Gb:maj
183.773898	184.544857	Db:maj
184.544857	186.058222	Ab:maj
186.058222	187.914236	Db:maj
187.914236	189.142060	Bb:min
189.142060	190.284222	Ab:maj
190.284222	194.253236	Db:maj
