,Song No.,Frame No.,chroma_cqt C,chroma_cqt C#,chroma_cqt D,chroma_cqt D#,chroma_cqt E,chroma_cqt F,chroma_cqt F#,chroma_cqt G,chroma_cqt G#,chroma_cqt A,chroma_cqt A#,chroma_cqt B,chroma_cens C,chroma_cens C#,chroma_cens D,chroma_cens D#,chroma_cens E,chroma_cens F,chroma_cens F#,chroma_cens G,chroma_cens G#,chroma_cens A,chroma_cens A#,chroma_cens B,label
0,9,1,0.8109461069107056,0.7506538033485413,0.6305971741676331,0.392487108707428,0.7106274962425232,1.0,0.6658454537391663,0.5364925861358643,0.2662966549396515,0.6540542244911194,0.4513198435306549,0.1892976611852646,0.4142285643700743,0.3015885472838812,0.24049951139267361,0.23696243000876377,0.37262704944915814,0.4734463338402828,0.23696243000876377,0.23696243000876377,0.17293514229993143,0.24379835424026433,0.1886131454414659,0.1524597694676966,N
1,9,2,0.8087002635002136,0.7626485824584961,0.6658391356468201,0.4155418574810028,0.7258352041244507,1.0,0.6746162176132202,0.5632117390632629,0.3006412386894226,0.6767709851264954,0.44190317392349243,0.23480097949504852,0.40737826709336283,0.29723530802404635,0.2426866354002344,0.2368096701967655,0.378144446568451,0.4726417383627725,0.2368096701967655,0.2368096701967655,0.177800204720146,0.24448468206159624,0.18886752410493737,0.158495447663053,N
2,9,3,0.8386677503585815,0.8000227212905884,0.720744252204895,0.4629852771759033,0.7539423704147339,1.0,0.6973401308059692,0.6199846863746643,0.3565990626811981,0.7443661093711853,0.4458848536014557,0.3143598735332489,0.40017844314440976,0.29329963724971775,0.24546436292350385,0.2364996874768613,0.3835194836297737,0.47161846493213344,0.23660154542718312,0.23660154542718312,0.18249305782762754,0.24503959984923987,0.1893368681965736,0.16425393783989695,N
3,9,4,0.8476243615150452,0.7975600361824036,0.7540102005004883,0.5317829847335815,0.7811510562896729,1.0,0.7047114372253418,0.6788199543952942,0.40733832120895386,0.791372537612915,0.4272899925708771,0.39356333017349243,0.39267414187593624,0.2897011727579841,0.24874407857042566,0.23587423649388417,0.388757974950446,0.4704264513910899,0.2363461276954872,0.2363461276954872,0.18720362945781913,0.24546822853783531,0.19000050267783863,0.16975612568746914,N
4,9,5,0.8459835648536682,0.7698056697845459,0.7706461548805237,0.6158117055892944,0.8097156286239624,1.0,0.7003836631774902,0.738510251045227,0.48450449109077454,0.795956015586853,0.4488377273082733,0.4607662856578827,0.38490064616310204,0.28637592004777906,0.25245298507708436,0.23481828425742818,0.3938621587493397,0.4691015290841601,0.236048401960074,0.236048401960074,0.19206994534419378,0.24577399826005508,0.19083982764154794,0.17501795892129043,N
5,9,6,0.8693450689315796,0.7895086407661438,0.7937638759613037,0.6590326428413391,0.8479541540145874,1.0,0.6823997497558594,0.7864903211593628,0.5212640762329102,0.8093401193618774,0.464222252368927,0.4767579436302185,0.3768995366113436,0.28328218320185683,0.25662272583786827,0.233254389058931,0.39884463255972297,0.46760169451488043,0.23571923122654254,0.23571923122654254,0.19711625623572226,0.2459672996464736,0.19184464147201702,0.18005697861118072,N
6,9,7,0.9074367880821228,0.7891200184822083,0.8004782199859619,0.6742753386497498,0.9713996052742004,1.0,0.6383818984031677,0.8254514336585999,0.6106688380241394,0.8530661463737488,0.4300377666950226,0.5024726390838623,0.368717071950017,0.28039520290265324,0.2612823963812597,0.2312111035516818,0.40372626020178487,0.46582923023375383,0.2353741572849285,0.2353741572849285,0.20228567001675676,0.24606386301822009,0.19301154022752173,0.18489202683462783,N
7,9,8,0.9180677533149719,0.7426901459693909,0.7665594220161438,0.6019554138183594,1.0,0.9629663825035095,0.6379348039627075,0.6943497657775879,0.6194649934768677,0.8064769506454468,0.4276619553565979,0.46831032633781433,0.36038516349672284,0.2776894172985777,0.26644727709234167,0.22878417133441803,0.40851409691073964,0.4636970073616378,0.23502076133308714,0.23502076133308714,0.2075265434482833,0.24607127451358862,0.1943329610134595,0.1895334701049419,N
8,9,9,0.9759504795074463,0.7745116353034973,0.7468059659004211,0.561137318611145,0.986069917678833,1.0,0.6576784253120422,0.6769574880599976,0.6398427486419678,0.8101328015327454,0.43555018305778503,0.45557552576065063,0.35193653887383647,0.2752199461955224,0.27212914555759227,0.22605533700679648,0.4131418088352272,0.4611380432174762,0.23466715290456552,0.23466715290456552,0.2127955279085104,0.24599762825233362,0.19580338898353944,0.19398926572016006,N
9,9,10,0.9848905205726624,0.7576696872711182,0.6964591145515442,0.576911985874176,0.9511014819145203,1.0,0.6918323636054993,0.688220739364624,0.6490248441696167,0.7540920376777649,0.48325470089912415,0.5916204452514648,0.343420158163907,0.27304793950427414,0.27827796735398475,0.22310563008788575,0.41750074875408166,0.45811956972311535,0.23433176429266633,0.23433176429266633,0.21806382799162366,0.24586171315938007,0.19742703585366878,0.1982731750868973,N
