,Song No.,Frame No.,chroma_cqt C,chroma_cqt C#,chroma_cqt D,chroma_cqt D#,chroma_cqt E,chroma_cqt F,chroma_cqt F#,chroma_cqt G,chroma_cqt G#,chroma_cqt A,chroma_cqt A#,chroma_cqt B,chroma_cens C,chroma_cens C#,chroma_cens D,chroma_cens D#,chroma_cens E,chroma_cens F,chroma_cens F#,chroma_cens G,chroma_cens G#,chroma_cens A,chroma_cens A#,chroma_cens B,label
0,13,1,0.698675274848938,1.0,0.705732524394989,0.5770618915557861,0.5691741108894348,0.34875011444091797,0.3443986773490906,0.3167855441570282,0.4342186450958252,0.20163944363594055,0.24524226784706116,0.21328791975975037,0.34930837042432655,0.4314132080646731,0.41358302981028827,0.26469764413297087,0.26469764413297087,0.24263950712188997,0.24263950712188997,0.24263950712188997,0.24263950712188997,0.32389849478757776,0.1986464186824415,0.028624147957063514,N
1,13,2,0.7075963020324707,1.0,0.7352502942085266,0.5739986300468445,0.5858303308486938,0.3821091055870056,0.39113521575927734,0.3847758173942566,0.45307934284210205,0.2553773820400238,0.2841375768184662,0.23580709099769592,0.3438115432811526,0.42562079349404774,0.41300584682985403,0.2640632387777756,0.2640632387777756,0.24384674984276972,0.24384674984276972,0.24384674984276972,0.24384674984276972,0.3322208508535646,0.20330023718887624,0.03257783556987996,N
2,13,3,0.7375685572624207,1.0,0.7860089540481567,0.6098518371582031,0.6414834856987,0.4578031301498413,0.45904913544654846,0.47409045696258545,0.5118973255157471,0.38500282168388367,0.3835129141807556,0.28606751561164856,0.33854734838815315,0.41964545535267817,0.4123645297338568,0.263595218148696,0.263595218148696,0.24511922977300296,0.24511922977300296,0.24511922977300296,0.24511922977300296,0.33964216176376216,0.20785303572568636,0.03715604299257414,N
3,13,4,0.7995928525924683,1.0,0.8835778832435608,0.6715583801269531,0.7273629903793335,0.5521156787872314,0.5526310205459595,0.5766221284866333,0.6285752058029175,0.5865954160690308,0.4603455066680908,0.3296585977077484,0.33349286612077417,0.4134977328440356,0.4116844839748177,0.26327771536379396,0.26327771536379396,0.2464526969747916,0.2464526969747916,0.2464526969747916,0.2464526969747916,0.34620644304827003,0.21231937387131478,0.04235047704085616,N
4,13,5,0.8937203884124756,1.0,0.9406912922859192,0.7414698600769043,0.7303815484046936,0.6047707200050354,0.6174167990684509,0.7003481388092041,0.7480722665786743,0.7796033024787903,0.5697954297065735,0.4181484878063202,0.32861624068400114,0.40716916156258,0.4110614735225299,0.2630873731767248,0.2630873731767248,0.24783362216871083,0.24783362216871083,0.24783362216871083,0.24783362216871083,0.3519359434017348,0.21670193329584658,0.048151013543727895,N
5,13,6,0.8733206391334534,1.0,0.915131688117981,0.7949908375740051,0.7623746395111084,0.6274291276931763,0.5715514421463013,0.6799840927124023,0.786175012588501,0.9901408553123474,0.6096510887145996,0.43030160665512085,0.3238927139992757,0.40065370735488515,0.4105692747958496,0.2630051860216931,0.2630051860216931,0.2492504165787854,0.2492504165787854,0.2492504165787854,0.2492504165787854,0.3568465131698237,0.2210012781578202,0.05454770277771023,N
6,13,7,0.766203761100769,0.8789862990379333,0.8385648727416992,0.6473507285118103,0.7323762774467468,0.6166583299636841,0.603148877620697,0.6715694069862366,0.7032720446586609,1.0,0.5872832536697388,0.4602883458137512,0.3193724645336556,0.3939282560247714,0.4102460795105947,0.26308708064973685,0.2630023078007198,0.25068019171337996,0.25068019171337996,0.25068019171337996,0.25068019171337996,0.36092935109747065,0.22520439500197978,0.06152752436255878,N
7,13,8,0.7373590469360352,0.8700736165046692,0.8131121397018433,0.6749153137207031,0.6792157292366028,0.5758920311927795,0.5825934410095215,0.7607195377349854,0.6861136555671692,1.0,0.6264561414718628,0.40571120381355286,0.31517736996723905,0.3869722537750549,0.4100362052172813,0.263457035232593,0.2630511113871584,0.25209921308554045,0.25209921308554045,0.25209921308554045,0.25209921308554045,0.36416682533765654,0.22929378464814204,0.06907492132505581,N
8,13,9,0.6795656681060791,0.8800140619277954,0.869490385055542,0.7283168435096741,0.5745950937271118,0.6638156771659851,0.713939368724823,0.6853528618812561,0.665906548500061,1.0,0.596794068813324,0.39960891008377075,0.31143159492645084,0.37979401168600624,0.4098356570423632,0.26415529046485575,0.26314210992190934,0.25349933075431036,0.25349933075431036,0.25349933075431036,0.25349933075431036,0.36655781542213206,0.2332627376653061,0.07717536841021433,N
9,13,10,0.816567599773407,0.9392440319061279,0.9004461169242859,0.7634141445159912,0.6410711407661438,0.6949047446250916,0.7931361794471741,0.7228004336357117,0.7357255220413208,1.0,0.6499707102775574,0.42250341176986694,0.30825310389890415,0.3724133595733549,0.4095624385173068,0.2651454223918648,0.2632721471562033,0.2548770505732862,0.2548770505732862,0.2548770505732862,0.2548770505732862,0.36810359031786405,0.23710610655102818,0.08581259473817726,N
10,13,11,0.7947704195976257,0.8728812336921692,0.8543160557746887,0.7620993852615356,0.7004591822624207,0.7417634129524231,0.6957291960716248,0.6932252645492554,0.6713637113571167,1.0,0.6373172998428345,0.42506662011146545,0.3057422012133984,0.3649186255947859,0.40913228163904747,0.2663875323673844,0.2634308272873394,0.25622049716932793,0.25622049716932793,0.25622049716932793,0.25622049716932793,0.3687904330458004,0.24080831287173407,0.09496294705262097,N
11,13,12,0.7795519828796387,0.7654572129249573,0.804909884929657,0.7015392780303955,0.6129356622695923,0.7444818019866943,0.7087458968162537,0.6446567177772522,0.6634941101074219,1.0,0.6016650199890137,0.32655227184295654,0.30392761907795085,0.35740643578875597,0.4084785564235157,0.2678508908814625,0.26361463737092866,0.25752305734319786,0.25752305734319786,0.25752305734319786,0.25752305734319786,0.36861110841126915,0.2443559155492054,0.10459766353375409,N
12,13,13,0.8455109000205994,0.8905783295631409,0.9761125445365906,0.7679591774940491,0.662204384803772,0.8500791788101196,0.8218909502029419,0.7475637793540955,0.7754018902778625,1.0,0.6738417744636536,0.4073181748390198,0.3027754226144181,0.3499124891697396,0.40755180329622814,0.26951330912451366,0.26389995050852255,0.258784088360171,0.258784088360171,0.258784088360171,0.258784088360171,0.36756772552893213,0.2477385694881038,0.1146820130792088,N
13,13,14,0.7734513282775879,0.8599088788032532,0.9581453800201416,0.7049131989479065,0.629647433757782,0.8294801712036133,0.9021376967430115,0.7349990606307983,0.672011137008667,1.0,0.6258360743522644,0.423331618309021,0.3022495558487517,0.3424728059122264,0.4062980822251977,0.2713461909730932,0.26442380241932345,0.25999568522202904,0.25999568522202904,0.25999568522202904,0.25999568522202904,0.36565501534448425,0.2509365554303063,0.12516780138827166,N
14,13,15,0.8180015683174133,0.8509203195571899,1.0,0.725516676902771,0.7036235332489014,0.904279351234436,0.8911682963371277,0.7911880016326904,0.7856040596961975,0.970830500125885,0.6756319999694824,0.4487781822681427,0.30231568640349943,0.3351325431259456,0.4046675761962286,0.2733188970057774,0.26531472688303503,0.2611479627053867,0.2611479627053867,0.2611479627053867,0.2611479627053867,0.36287076138573826,0.2539257540861432,0.13599235842037113,N
15,13,16,0.9023095965385437,0.8852161765098572,1.0,0.7140126824378967,0.7563311457633972,0.9186511635780334,0.9218158721923828,0.759736180305481,0.7311487197875977,0.9308040142059326,0.7036517858505249,0.5818681716918945,0.3029388174494218,0.3279470569836447,0.4026155539537666,0.2753978604359015,0.2666935888053558,0.262229234047863,0.262229234047863,0.262229234047863,0.262229234047863,0.3592192771236624,0.25667800912706323,0.1470757980976686,N
16,13,17,0.7302661538124084,0.9395876526832581,1.0,0.6827905178070068,0.7462431192398071,0.8883817791938782,0.8079160451889038,0.7885982990264893,0.7071420550346375,0.8399271965026855,0.7296075224876404,0.612658679485321,0.3040808994580205,0.3209825943962437,0.40010397307102546,0.27754587176370976,0.26867306248844375,0.26322628316013497,0.26322628316013497,0.26322628316013497,0.26322628316013497,0.35471536121304026,0.2591617620527367,0.15831852385702033,N
17,13,18,0.7661412358283997,0.878372073173523,1.0,0.6579232215881348,0.7064983248710632,0.8879774212837219,0.882415235042572,0.7422106862068176,0.7317228317260742,0.8389917612075806,0.6356301307678223,0.4722689986228943,0.30569849533760923,0.31431642299613316,0.3971037014949691,0.2797216161193954,0.2713557680455463,0.26412477660340955,0.26412477660340955,0.26412477660340955,0.26412477660340955,0.34938863965825695,0.26134305301774885,0.16959931521120158,N
18,13,19,0.8739259243011475,0.8764799237251282,1.0,0.8014516234397888,0.8077805042266846,0.9435985684394836,0.9928428530693054,0.8664175868034363,0.9397457242012024,0.9817501902580261,0.7665342688560486,0.6621201038360596,0.30773485566580877,0.30803040782984636,0.3935899183130547,0.2818742964424929,0.27482597072450193,0.2649049015313707,0.2649754417852024,0.2649049015313707,0.2649049015313707,0.34328166668668836,0.2631820487448433,0.1807710449801286,N
19,13,20,0.9113739132881165,0.8622756600379944,0.9913609027862549,0.8404680490493774,0.8577005863189697,0.922595202922821,1.0,0.944491446018219,0.976302444934845,0.9757055640220642,0.746112048625946,0.7570961117744446,0.31011785385612545,0.30220984188980216,0.38954561261665743,0.28394379610301784,0.279144838136648,0.2655420942383539,0.2658936919298655,0.2655420942383539,0.2655420942383539,0.33645489596066425,0.26463484762883704,0.19166026565512045,N
