0.000000	4.818197	N
4.818197	7.338696	G:min
7.338696	9.954078	Eb:maj
9.954078	12.269717	Bb:maj
12.269717	14.968712	D:min7
14.968712	17.489212	G:min
17.489212	19.809767	Eb:maj
19.809767	22.174601	Bb:maj
22.174601	24.676527	D:min7
24.676527	27.197026	G:min
27.197026	29.680378	Eb:maj
29.680378	32.113757	Bb:maj
32.113757	34.615683	D:min7
34.615683	37.136182	G:min
37.136182	39.619534	Eb:maj
39.619534	42.052914	Bb:maj
42.052914	44.554840	N
44.554840	47.075339	G:min
47.075339	49.558691	Eb:maj
49.558691	51.992071	Bb:maj
51.992071	54.493996	F:maj
54.493996	57.014495	G:min
57.014495	59.497847	Eb:maj
59.497847	61.931227	Bb:maj
61.931227	64.433153	F:maj
64.433153	66.729441	N
66.729441	69.249940	G:min
69.249940	71.733292	Eb:maj
71.733292	74.166671	Bb:maj
74.166671	76.668597	D:min7
76.668597	79.189096	G:min
79.189096	81.672448	Eb:maj
81.672448	84.105828	Bb:maj
84.105828	86.607754	D:min7
86.607754	89.128253	G:min
89.128253	91.611605	Eb:maj
91.611605	94.044985	Bb:maj
94.044985	96.546910	N
96.546910	99.067409	G:min
99.067409	101.550761	Eb:maj
101.550761	103.984141	Bb:maj
103.984141	106.486067	F:maj
106.486067	109.006566	G:min
109.006566	111.489918	Eb:maj
111.489918	113.923298	Bb:maj
113.923298	116.425223	N
116.425223	118.945722	G:min
118.945722	121.429074	Eb:maj
121.429074	123.862454	Bb:maj
123.862454	126.295834	F:maj
126.295834	128.832032	G:min
128.832032	131.231139	Eb:maj
131.231139	133.561700	Bb:maj
133.561700	135.892261	F:maj
135.892261	138.412760	N
138.412760	140.896112	Eb:maj
140.896112	143.329492	Bb:maj
143.329492	145.831417	F:maj
145.831417	148.351916	G:min
148.351916	150.835269	Eb:maj
150.835269	153.268648	Bb:maj
153.268648	155.770574	F:maj
155.770574	163.289229	N
