0.000000	0.386192	N
0.386192	22.146616	D:(1,5)
22.146616	33.063961	D:(1,5)
33.063961	35.767304	A:(1,5)
35.767304	37.445753	G:(1,5)
37.445753	38.559768	N
38.559768	44.055575	D:(1,5)
44.055575	54.913507	D:(1,5)
54.913507	57.609500	A:(1,5)
57.609500	59.177926	G:(1,5)
59.177926	60.372343	N
60.372343	65.801510	D:(1,5)
65.801510	67.176899	G:(1,5)
67.176899	68.516094	F:(1,5)
68.516094	71.303067	D:(1,5)
71.303067	72.654326	G:(1,5)
72.654326	73.993521	F:(1,5)
73.993521	76.756364	D:(1,5)
76.756364	78.095558	G:(1,5)
78.095558	79.507142	F:(1,5)
79.507142	82.221726	D:(1,5)
82.221726	84.888050	A:(1,5)
84.888050	86.359958	G:(1,5)
86.359958	87.626764	N
87.626764	93.080061	D:(1,5)
93.080061	94.419255	G:(1,5)
94.419255	95.818774	F:(1,5)
95.818774	98.515438	D:(1,5)
98.515438	99.944941	G:(1,5)
99.944941	101.284136	F:(1,5)
101.284136	103.974590	D:(1,5)
103.974590	105.289655	G:(1,5)
105.289655	106.701239	F:(1,5)
106.701239	109.427887	D:(1,5)
109.427887	110.791212	G:(1,5)
110.791212	112.166601	F:(1,5)
112.166601	114.941509	D:(1,5)
114.941509	116.268638	G:(1,5)
116.268638	117.644028	F:(1,5)
117.644028	120.322417	D:(1,5)
120.322417	121.685741	G:(1,5)
121.685741	123.024936	F:(1,5)
123.024936	125.751584	D:(1,5)
125.751584	127.187298	G:(1,5)
127.187298	128.514427	F:(1,5)
128.514427	131.253141	D:(1,5)
131.253141	132.616465	G:(1,5)
132.616465	134.003919	F:(1,5)
134.003919	136.694373	D:(1,5)
136.694373	147.697486	D:(1,5)
147.697486	150.339681	A:(1,5)
150.339681	151.908107	G:(1,5)
151.908107	153.090459	N
153.090459	158.531691	D:(1,5)
158.531691	159.895016	G:(1,5)
159.895016	161.198016	F:(1,5)
161.198016	163.972924	D:(1,5)
163.972924	165.420702	G:(1,5)
165.420702	166.723702	F:(1,5)
166.723702	169.426221	D:(1,5)
169.426221	170.849869	G:(1,5)
170.849869	172.189064	F:(1,5)
172.189064	174.903648	D:(1,5)
174.903648	177.630296	A:(1,5)
177.630296	179.246982	G:(1,5)
179.246982	183.233167	N
