0.000000	0.233241	N
0.233241	2.364218	D:min
2.364218	4.463389	Bb:maj
4.463389	6.541357	F:maj
6.541357	8.566315	C:maj
8.566315	10.676088	D:min
10.676088	12.764658	Bb:maj
12.764658	14.832023	F:maj
14.832023	16.909991	C:maj
16.909991	18.987958	D:min
18.987958	21.108333	Bb:maj
21.108333	23.175699	F:maj
23.175699	25.264268	C:maj
25.264268	27.352837	D:min
27.352837	29.441407	Bb:maj
29.441407	31.529976	F:maj
31.529976	33.629148	C:maj
33.629148	35.707115	Bb:maj
35.707115	37.785083	C:maj
37.785083	38.845270	F:maj
38.845270	39.926661	C:maj/3
39.926661	41.962221	D:min
41.962221	46.245379	Bb:maj
46.245379	48.471773	C:maj
48.471773	50.295295	N
50.295295	52.394466	D:min
52.394466	54.451230	Bb:maj
54.451230	56.529198	F:maj
56.529198	58.607165	C:maj
58.607165	60.748744	D:min
60.748744	62.890322	Bb:maj
62.890322	65.031901	F:maj
65.031901	67.025054	C:maj
67.025054	69.103021	D:min
69.103021	71.096174	Bb:maj
71.096174	73.216549	F:maj
73.216549	75.294516	C:maj
75.294516	77.414891	D:min
77.414891	79.535266	Bb:maj
79.535266	81.698049	F:maj
81.698049	83.712405	C:maj
83.712405	85.811576	D:min
85.811576	87.825932	Bb:maj
87.825932	89.946307	F:maj
89.946307	92.045479	C:maj
92.045479	94.144650	D:min
94.144650	96.222617	Bb:maj
96.222617	98.364196	F:maj
98.364196	100.420960	C:maj
100.420960	102.456520	D:min
102.456520	104.576895	Bb:maj
104.576895	106.654862	F:maj
106.654862	108.711626	C:maj
108.711626	110.832001	Bb:maj
110.832001	112.888765	C:maj
112.888765	114.012564	F:maj
114.012564	115.009140	C:maj/3
115.009140	117.108311	D:min
117.108311	121.264246	Bb:maj
121.264246	124.105549	C:maj
124.105549	125.462589	N
125.462589	127.582964	D:min
127.582964	129.597320	Bb:maj
129.597320	131.654084	F:maj
131.654084	133.816866	C:maj
133.816866	135.894834	D:min
135.894834	137.994005	Bb:maj
137.994005	140.214082	F:maj
140.214082	142.152270	C:maj
142.152270	144.275048	D:min
144.275048	146.360908	Bb:maj
146.360908	148.428308	F:maj
148.428308	150.458791	C:maj
150.458791	152.563110	D:min
152.563110	154.630511	Bb:maj
154.630511	156.790207	F:maj
156.790207	158.894525	C:maj
158.894525	160.998844	D:min
160.998844	162.992409	Bb:maj
162.992409	165.096728	F:maj
165.096728	167.145670	C:maj
167.145670	169.268448	D:min
169.268448	171.446602	Bb:maj
171.446602	173.514003	F:maj
173.514003	175.489109	C:maj
175.489109	177.593428	D:min
177.593428	179.716206	Bb:maj
179.716206	181.838984	F:maj
181.838984	183.851008	C:maj
183.851008	185.918408	D:min
185.918408	188.115022	Bb:maj
188.115022	190.127046	F:maj
190.127046	192.212906	C:maj
192.212906	194.372601	D:min
194.372601	196.403084	Bb:maj
196.403084	198.507403	F:maj
198.507403	200.593263	C:maj
200.593263	202.826794	D:min
202.826794	204.912654	Bb:maj
204.912654	206.887760	F:maj
206.887760	208.899784	C:maj
208.899784	210.985644	D:min
210.985644	213.126881	Bb:maj
213.126881	215.305035	F:maj
215.305035	217.298601	C:maj
217.298601	219.329084	D:min
219.329084	221.304190	Bb:maj
221.304190	223.445426	F:maj
223.445426	225.605122	C:maj
225.605122	227.709441	D:min
227.709441	229.795301	Bb:maj
229.795301	231.991914	F:maj
231.991914	233.948561	C:maj
233.948561	236.089798	D:min
236.089798	238.212576	Bb:maj
238.212576	240.298435	F:maj
240.298435	242.328918	C:maj
242.328918	244.414778	D:min
244.414778	246.629851	Bb:maj
246.629851	248.678793	F:maj
248.678793	250.801570	C:maj
250.801570	258.923502	D:min
