,Song No.,Frame No.,chroma_cqt C,chroma_cqt C#,chroma_cqt D,chroma_cqt D#,chroma_cqt E,chroma_cqt F,chroma_cqt F#,chroma_cqt G,chroma_cqt G#,chroma_cqt A,chroma_cqt A#,chroma_cqt B,chroma_cens C,chroma_cens C#,chroma_cens D,chroma_cens D#,chroma_cens E,chroma_cens F,chroma_cens F#,chroma_cens G,chroma_cens G#,chroma_cens A,chroma_cens A#,chroma_cens B,label
0,8,1,0.48275116086006165,0.6933093667030334,1.0,0.5533987283706665,0.26451197266578674,0.2711152136325836,0.2721352279186249,0.2898178696632385,0.41611701250076294,0.2635256350040436,0.3028644919395447,0.17379172146320343,0.22919070276546138,0.42943964840375587,0.47921692396414656,0.35978385526847534,0.22919070276546138,0.22919070276546138,0.221091113059462,0.22919070276546138,0.23197170408806353,0.26345769726396934,0.22919070276546138,0.14745950109673214,N
1,8,2,0.49453505873680115,0.7258411645889282,1.0,0.5779253244400024,0.31487441062927246,0.31065118312835693,0.31488218903541565,0.30547526478767395,0.4302583634853363,0.2993617057800293,0.3212951123714447,0.21435078978538513,0.22962366520628066,0.42630326392452694,0.47806204751897896,0.35696667982949515,0.22951680243046763,0.22951680243046763,0.22066414129647777,0.22951680243046763,0.2331191212506652,0.26874440400484556,0.22951680243046763,0.15361437021209248,N
2,8,3,0.4971083402633667,0.7370083928108215,1.0,0.5940555930137634,0.3809819519519806,0.3649281859397888,0.3548939824104309,0.3364006280899048,0.46057942509651184,0.316810667514801,0.3650630712509155,0.2334880828857422,0.23024660839655275,0.42320899501562503,0.47682638047263026,0.3544123736240064,0.22975426704391536,0.22975426704391536,0.22023684554430062,0.22975426704391536,0.2341820864361568,0.27381586382177564,0.22975426704391536,0.15950040828916173,N
3,8,4,0.47968676686286926,0.7147283554077148,1.0,0.5936862230300903,0.4090100824832916,0.3591178357601166,0.37873977422714233,0.351600706577301,0.4934786856174469,0.3487963080406189,0.43145084381103516,0.2751748263835907,0.23118998379392786,0.4202166445238875,0.47552240699089215,0.35199875861211477,0.22991325774967605,0.22991325774967605,0.21981916507435112,0.22991325774967605,0.23515350054579762,0.2785975926400929,0.22991325774967605,0.16513570270994846,N
4,8,5,0.5187926292419434,0.7886549830436707,1.0,0.574449896812439,0.4756530225276947,0.40531277656555176,0.425109326839447,0.37310531735420227,0.5533750057220459,0.3749971091747284,0.4930261969566345,0.3762492835521698,0.23254784670298478,0.4173708487731274,0.474160883819764,0.34963449169851,0.23000231033433727,0.23000231033433727,0.21941873982661556,0.23000231033433727,0.23602901308984087,0.2830362282778107,0.23000231033433727,0.17053508758218883,N
5,8,6,0.46328479051589966,0.7736645340919495,1.0,0.622062087059021,0.44079211354255676,0.35928332805633545,0.42837730050086975,0.40643084049224854,0.5851625204086304,0.4265967309474945,0.5015608668327332,0.3766772449016571,0.2343971134363407,0.41463807266374214,0.4727670979983224,0.34726194165608393,0.2300363246836556,0.2300363246836556,0.21904895999132712,0.2300363246836556,0.23681384328405733,0.287101846998669,0.2300363246836556,0.1757160218868712,N
6,8,7,0.48628702759742737,0.77927166223526,1.0,0.6693642139434814,0.4708732068538666,0.3710532486438751,0.4740599989891052,0.3568769693374634,0.5708081126213074,0.4519331455230713,0.4674220085144043,0.4099051058292389,0.23679552722061878,0.4119917417483247,0.47136096777704434,0.3448360712895295,0.2300270261889863,0.2300270261889863,0.21872011078991463,0.2300270261889863,0.23751206381047635,0.29077122653728976,0.2300270261889863,0.18069172754313664,N
7,8,8,0.5322538614273071,0.8451592326164246,1.0,0.7703415751457214,0.5012986063957214,0.4465431869029999,0.489714652299881,0.4170946478843689,0.7117151021957397,0.5786693692207336,0.5352862477302551,0.4996947944164276,0.23970983511313804,0.40947981675148015,0.46995248426238206,0.34231672406546554,0.2299807373535297,0.2299807373535297,0.21843744547931523,0.2299807373535297,0.23812354957535606,0.2940210467996751,0.2299807373535297,0.18546892181210492,N
8,8,9,0.5432569980621338,0.8672503232955933,1.0,0.7805414199829102,0.6684718728065491,0.46359750628471375,0.5544675588607788,0.4722624719142914,0.7270350456237793,0.7277379631996155,0.6643332242965698,0.5165053009986877,0.2431105790420994,0.4071430991813751,0.46855056423242797,0.3396720684699664,0.22990268512338127,0.22990268512338127,0.21820537869186266,0.22990268512338127,0.2386478791090467,0.2968305224685158,0.22990268512338127,0.1900506846491434,N
9,8,10,0.5459486842155457,0.8291503190994263,1.0,0.7611016035079956,0.6392006874084473,0.4744705259799957,0.47116580605506897,0.42376118898391724,0.7450031042098999,0.6932937502861023,0.6728389859199524,0.5171415209770203,0.24697063521605778,0.4050175318334587,0.4671634972018551,0.33687679507071505,0.22979723759887596,0.22979723759887596,0.2180277252816475,0.22979723759887596,0.23908422213288513,0.2991799476986807,0.22979723759887596,0.19443641395548183,N
10,8,11,0.6358205080032349,0.9305796027183533,1.0,0.7800597548484802,0.6415635347366333,0.4998726546764374,0.46186262369155884,0.5409130454063416,0.7323398590087891,0.724625825881958,0.7775645852088928,0.6124619841575623,0.2512705341546209,0.40307956813370477,0.4658119181623818,0.3339200215870378,0.22967431360586507,0.22967431360586507,0.2179137459113292,0.22967431360586507,0.23943777608583794,0.30105797806501333,0.22967431360586507,0.19862713749147703,N
11,8,12,0.6527160406112671,0.8020452857017517,1.0,0.7714248299598694,0.5730141401290894,0.578853964805603,0.4210674464702606,0.5577989816665649,0.7138457298278809,0.8516446948051453,0.644396185874939,0.6121951937675476,0.256057683455206,0.40124812706054047,0.46451907137985615,0.3307972347931147,0.22954465330239535,0.22954465330239535,0.21787359009267854,0.22954465330239535,0.2397147279387759,0.30245501127415314,0.22954465330239535,0.20262168619680682,N
12,8,13,0.6063224077224731,0.7565107941627502,1.0,0.7895503044128418,0.6239982843399048,0.5006692409515381,0.35244324803352356,0.5147343873977661,0.7151721119880676,0.910176694393158,0.5945279002189636,0.5086073279380798,0.2613032975862122,0.3995118153322407,0.4633016797851412,0.3275033367714844,0.22941531739325105,0.22941531739325105,0.21791392733939247,0.22941531739325105,0.2399174596306955,0.30335698419676843,0.22941531739325105,0.20641253728553385,N
13,8,14,0.5529982447624207,0.6873458623886108,1.0,0.7637743353843689,0.5512644052505493,0.5420172810554504,0.4350391626358032,0.4617636501789093,0.5816850662231445,0.7942249178886414,0.5003677606582642,0.5047899484634399,0.266909630541362,0.39792173421754845,0.46217213326895557,0.32403430736130634,0.2292907536942501,0.2292907536942501,0.2180388094050164,0.2292907536942501,0.2400456130393276,0.303746840850273,0.2292907536942501,0.20998635301528462,N
14,8,15,0.6193033456802368,0.7845497727394104,1.0,0.766669750213623,0.564093291759491,0.6408647894859314,0.46080347895622253,0.5551661252975464,0.5626741051673889,0.7855702638626099,0.5223047733306885,0.5181804299354553,0.2727785792577593,0.3965277812728086,0.4611438356153442,0.32039136798524304,0.22917546531803074,0.22917546531803074,0.2182520072647706,0.22917546531803074,0.24009892337129082,0.3036086395460692,0.22917546531803074,0.21332624374507184,N
15,8,16,0.7573530673980713,0.8790823221206665,1.0,0.8630889654159546,0.6337189078330994,0.5810736417770386,0.594832181930542,0.7802919149398804,0.8047987222671509,0.8419660925865173,0.4758751690387726,0.5335249900817871,0.2788157763702541,0.3953270498815753,0.46024254348154836,0.316589378647513,0.22907971215232448,0.22907971215232448,0.21856221561978573,0.22907971215232448,0.240083322822556,0.3029361365901996,0.22907971215232448,0.21641730071943605,N
16,8,17,0.7303205728530884,0.8612909317016602,1.0,0.8398163318634033,0.6099960207939148,0.5542286038398743,0.5825489163398743,0.7174782156944275,0.9036567807197571,0.998957633972168,0.5613328218460083,0.5770211815834045,0.2849287062772765,0.3942665452070832,0.45950544642005936,0.3126566256935307,0.22901917537838937,0.22901917537838937,0.21898251767908564,0.22901917537838937,0.24001079141508522,0.3017336722423641,0.22901917537838937,0.2192469840527966,N
17,8,18,0.7773016095161438,0.8432199954986572,1.0,0.8311787247657776,0.7813869714736938,0.45979043841362,0.5383526682853699,0.622909426689148,0.7195451855659485,0.9659644365310669,0.45535266399383545,0.5678480863571167,0.2910185746216179,0.39329637948505847,0.45896936329448856,0.30862741804992044,0.22900920589053378,0.22900920589053378,0.21952464859723522,0.22900920589053378,0.23989357711139866,0.3000101787311043,0.22900920589053378,0.221800394364562,N
18,8,19,0.7186524868011475,0.9806997179985046,1.0,0.8539842367172241,0.7627645134925842,0.5176113247871399,0.4965800344944,0.5203500390052795,0.45895302295684814,0.7786769270896912,0.4337567687034607,0.4827018976211548,0.29697236703677393,0.3924208906643216,0.45865945359962407,0.30453563903351016,0.22905932119225844,0.22905932119225844,0.22019340727347034,0.22905932119225844,0.23973874778192517,0.29777403642042705,0.22905932119225844,0.22405565582651424,N
19,8,20,0.7926979064941406,0.9389330148696899,1.0,0.8720398545265198,0.6746434569358826,0.5495016574859619,0.5470346808433533,0.47694122791290283,0.48020631074905396,0.7927635312080383,0.5906044840812683,0.47850945591926575,0.3026623479656785,0.3916973694100799,0.4585888730099495,0.30041606038205765,0.229173195666969,0.229173195666969,0.22098626150528355,0.229173195666969,0.23954860031025624,0.29503574487898626,0.229173195666969,0.22598483410903536,N
20,8,21,0.759329080581665,0.8827375173568726,1.0,0.8172224164009094,0.657709538936615,0.5614867210388184,0.5312945246696472,0.5546702146530151,0.47143155336380005,0.8221840858459473,0.5656287670135498,0.4830246567726135,0.3079540218897102,0.39118309195535866,0.4587688332174585,0.2963122856333606,0.2293539202540713,0.2293539202540713,0.22189805557735362,0.2293539202540713,0.2393266588781038,0.2918176926588208,0.2293539202540713,0.22756065259638888,N
21,8,22,0.8473215103149414,0.9119436740875244,1.0,0.8489700555801392,0.6745060682296753,0.5222697257995605,0.5072150826454163,0.589073657989502,0.6152738332748413,0.766315758228302,0.5800659656524658,0.507060706615448,0.31271613193086817,0.3908820842113615,0.4592181129196413,0.2922834296443429,0.22960905645982066,0.22960905645982066,0.22292567840867572,0.22960905645982066,0.2390834470571248,0.28816326661033004,0.22960905645982066,0.22876372611702164,N
22,8,23,0.8092387914657593,0.8666477799415588,1.0,0.6938912868499756,0.5817992091178894,0.496893972158432,0.4755052924156189,0.534676194190979,0.5766657590866089,0.6782119274139404,0.5961979627609253,0.46260160207748413,0.3168478403393401,0.39078610837088185,0.4598996646379736,0.2883566352818383,0.2299498323189868,0.2299498323189868,0.22406568934735901,0.2299498323189868,0.23883843250253453,0.2841521637912115,0.2299498323189868,0.22964544242621174,N
23,8,24,0.8572255373001099,0.9518330693244934,1.0,0.6190468668937683,0.7239378690719604,0.5242061018943787,0.47167736291885376,0.5482436418533325,0.5970948338508606,0.6745142936706543,0.6106021404266357,0.5947970151901245,0.32027906630989633,0.3908623053705721,0.4607687142419883,0.2845121242602495,0.23038435712099414,0.23038435712099414,0.2253089353935538,0.23038435712099414,0.23861236987531542,0.27988659781142056,0.23038435712099414,0.23032309038481089,N
24,8,25,0.87621009349823,0.9100271463394165,1.0,0.674909234046936,0.729831337928772,0.5463129281997681,0.5217661261558533,0.6458905935287476,0.637021541595459,0.7341475486755371,0.6837392449378967,0.5376991033554077,0.3229522418886275,0.3910106306468501,0.46183549645940364,0.2807261052908065,0.23091774822970182,0.23091774822970182,0.2266431359624033,0.23091774822970182,0.23842445001332863,0.27547232622933804,0.23091774822970182,0.23091774822970182,N
25,8,26,0.8825398683547974,0.7759702801704407,1.0,0.7098517417907715,0.7030340433120728,0.4997461140155792,0.5386396050453186,0.6493445634841919,0.5790817141532898,0.6704269647598267,0.4855024218559265,0.4428950250148773,0.32482446490581274,0.39112828797422855,0.4631059605526177,0.2769725208568445,0.23155298027630886,0.23155298027630886,0.22805399986518812,0.23155298027630886,0.23829294136458898,0.27101799793176284,0.23155298027630886,0.23155298027630886,N
26,8,27,0.9756398797035217,1.0,0.9883425235748291,0.6733770370483398,0.713945746421814,0.46361276507377625,0.5365175604820251,0.676132082939148,0.6117079257965088,0.7506627440452576,0.47566521167755127,0.4666896462440491,0.32585393173073507,0.3911562095160928,0.4645612727362752,0.27333517265293333,0.2322806363681376,0.2322806363681376,0.22951539069708835,0.2322806363681376,0.2382244218458101,0.26662160885518016,0.2322806363681376,0.2322806363681376,N
