0.000000	9.677009	N
9.677009	11.639129	A:min7
11.639129	13.568000	D:maj
13.568000	15.521621	G:maj7 
15.521621	17.408000	C:maj7
17.408000	19.370716	A:min7
19.370716	21.316137	D:maj
21.316137	25.165232	G:maj
25.165232	27.110653	A:min7
27.110653	29.047725	D:maj
29.047725	30.968098	G:maj7
30.968098	32.905169	C:maj
32.905169	34.850591	A:min7
34.850591	36.787662	D:maj
36.787662	38.724734	G:maj
38.724734	40.645399	C:maj
40.645399	42.588699	A:min7
42.588699	44.514439	D:maj
44.514439	46.463592	G:maj
46.463592	48.401038	B:7
48.401038	50.346459	A:min7
50.346459	52.283531	D:maj
52.283531	54.203904	G:maj7
54.203904	56.140975	C:maj
56.140975	58.086396	A:min7
58.086396	60.023468	D:maj
60.023468	61.960540	G:maj
61.960540	63.881205	C:maj
63.881205	65.824505	A:min7
65.824505	67.750244	D:maj
67.750244	69.699397	G:maj
69.699397	71.627662	C:maj
71.627662	73.580143	A:min7
73.580143	75.505883	D:maj
75.505883	79.376676	G:maj
79.376676	81.317418	A:min7
81.317418	83.264540	D:maj
83.264540	85.184913	G:maj7
85.184913	87.112453	C:maj
87.112453	89.067406	A:min7
89.067406	90.993936	D:maj
90.993936	92.941549	G:maj
92.941549	94.862214	C:maj
94.862214	96.805514	A:min7
96.805514	98.731254	D:maj
98.731254	100.680407	G:maj
100.680407	102.617853	B:7
102.617853	104.563274	A:min7
104.563274	106.500346	D:maj
106.500346	108.420719	G:maj7
108.420719	110.357790	C:maj
110.357790	112.303211	A:min7
112.303211	114.240283	D:maj
114.240283	116.177355	G:maj
116.177355	118.098020	C:maj
118.098020	120.041320	A:min7
120.041320	121.967059	D:maj
121.967059	123.916212	G:maj
123.916212	125.844477	C:maj
125.844477	127.796958	A:min7
127.796958	129.722698	D:maj
129.722698	133.573757	G:maj7
133.573757	137.438186	G:maj(9)
137.438186	141.302616	C:maj7
141.302616	145.167046	E:min7
145.167046	149.031475	G:maj(9)/5
149.031475	150.976896	A:min7
150.976896	152.913968	D:maj
152.913968	154.851040	G:maj
154.851040	156.771705	C:maj
156.771705	158.717126	A:min7
158.717126	160.654198	D:maj
160.654198	162.591270	G:maj
162.591270	163.109392	G:maj6
163.109392	163.595427	D:maj/5
163.595427	164.047473	E:7/5
164.047473	164.516514	G:maj/5
164.516514	166.461935	A:min7
166.461935	168.399007	D:maj
168.399007	170.336079	G:maj
170.336079	172.256744	C:maj
172.256744	174.200044	A:min7
174.200044	176.125784	D:maj
176.125784	178.074937	G:maj
178.074937	180.003201	C:maj
180.003201	181.955683	A:min7
181.955683	183.874232	D:maj
183.874232	185.808176	G:maj
185.808176	187.759115	C:maj
187.759115	189.711596	A:min7
189.711596	191.630146	D:maj
191.630146	193.564090	G:maj
193.564090	195.502922	C:maj
195.502922	197.467510	A:min7
197.467510	199.386060	D:maj
199.386060	201.320004	G:maj
201.320004	203.270942	C:maj
203.270942	205.223423	A:min7
205.223423	207.141973	D:maj
207.141973	209.075917	G:maj
209.075917	211.026855	C:maj
211.026855	212.979337	A:min7
212.979337	214.897887	D:maj
214.897887	216.831831	G:maj7
216.831831	218.728397	C:maj
218.728397	220.624218	A:min7
220.624218	222.608656	D:maj
222.608656	228.247062	N
