0.000000	0.852025	N
0.852025	8.316504	F#:maj
8.316504	12.002438	F#:maj
12.002438	15.651327	C#:maj
15.651327	19.337261	G#:min
19.337261	21.615502	B:maj
21.615502	23.097284	N
23.097284	26.727651	F#:maj
26.727651	30.395063	C#:maj
30.395063	34.136563	G#:min
34.136563	37.785453	B:maj
37.785453	39.674725	G#:min
39.674725	41.415820	B:maj
41.415820	43.360659	F#:maj
43.360659	45.106208	C#:maj
45.106208	46.999818	G#:min
46.999818	48.872151	B:maj
48.872151	52.531711	C#:maj
52.531711	56.239835	F#:maj
56.239835	59.932249	C#:maj
59.932249	63.624663	G#:min
63.624663	67.317077	B:maj
67.317077	71.049194	F#:maj
71.049194	74.741609	F#:maj
74.741609	78.434023	C#:maj
78.434023	82.106585	G#:min
82.106585	85.838703	B:maj
85.838703	89.491413	F#:maj
89.491413	93.203679	C#:maj
93.203679	96.896093	G#:min
96.896093	100.588508	B:maj
100.588508	102.454566	G#:min
102.454566	104.320625	B:maj
104.320625	106.087425	F#:maj
106.087425	107.953484	C#:maj
107.953484	109.819543	G#:min
109.819543	111.645898	B:maj
111.645898	115.338312	C#:maj
115.338312	119.050578	F#:maj
119.050578	122.703289	C#:maj
122.703289	126.395703	G#:min
126.395703	130.088117	B:maj
130.088117	133.840086	F#:maj
133.840086	137.492797	C#:maj
137.492797	141.165360	G#:min
141.165360	144.818070	B:maj
144.818070	148.490633	F#:maj
148.490633	152.282305	C#:maj
152.282305	155.974719	G#:min
155.974719	159.667134	B:maj
159.667134	161.513341	G#:min
161.513341	163.319844	B:maj
163.319844	165.146200	F#:maj
165.146200	167.051962	C#:maj
167.051962	168.898169	G#:min
168.898169	170.704673	B:maj
170.704673	172.531028	F#:maj
172.531028	176.263145	C#:maj
176.263145	179.975411	F#:maj
179.975411	183.667825	C#:maj
183.667825	187.300685	G#:min
187.300685	191.092357	B:maj
191.092357	194.725216	F#:maj
194.725216	198.397779	C#:maj
198.397779	202.090193	G#:min
202.090193	205.742903	B:maj
205.742903	209.455169	F#:maj
209.455169	213.147583	C#:maj
213.147583	216.879701	G#:min
216.879701	220.552263	B:maj
220.552263	228.490854	F#:maj
