0.000000	1.655204	E:min7
1.655204	2.359546	D:maj/3
2.359546	5.106479	G:maj
5.106479	7.606893	C:maj
7.606893	8.487321	G:maj
8.487321	10.001656	D:maj/3
10.001656	11.656860	E:min7
11.656860	12.361202	D:maj/3
12.361202	15.108135	G:maj
15.108135	16.763339	E:min7
16.763339	17.467681	D:maj/3
17.467681	20.214614	G:maj
20.214614	22.715028	C:maj
22.715028	23.595456	G:maj
23.595456	25.109791	D:maj/3
25.109791	26.764995	E:min7
26.764995	27.469337	D:maj/3
27.469337	30.216270	G:maj
30.216270	32.716684	C:maj
32.716684	33.597112	G:maj
33.597112	35.111447	D:maj/3
35.111447	36.766651	E:min7
36.766651	37.470993	D:maj/3
37.470993	40.217926	G:maj
40.217926	42.718340	C:maj
42.718340	43.598768	G:maj
43.598768	45.113103	D:maj/3
45.113103	46.768307	E:min7
46.768307	47.472649	D:maj/3
47.472649	50.219582	G:maj
50.219582	52.719996	C:maj
52.719996	53.600424	G:maj
53.600424	55.114759	D:maj/3
55.114759	56.769963	E:min7
56.769963	57.474304	D:maj/3
57.474304	60.221238	G:maj
60.221238	61.876442	E:min7
61.876442	62.580784	D:maj/3
62.580784	65.093114	G:maj
65.093114	66.748317	E:min7
66.748317	67.452659	D:maj/3
67.452659	70.199593	G:maj
70.199593	72.700007	C:maj
72.700007	73.580434	G:maj
73.580434	75.094770	D:maj/3
75.094770	76.749973	E:min7
76.749973	77.454315	D:maj/3
77.454315	80.201249	G:maj
80.201249	82.701663	C:maj
82.701663	83.582090	G:maj
83.582090	85.096425	D:maj/3
85.096425	86.385561	E:min7
86.385561	87.455971	D:maj/3
87.455971	90.202905	G:maj
90.202905	92.703319	C:maj
92.703319	93.910206	G:maj
93.910206	95.098081	D:maj/3
95.098081	96.387217	E:min7
96.387217	97.457627	D:maj/3
97.457627	100.204561	G:maj
100.204561	102.704975	C:maj
102.704975	103.911862	G:maj
103.911862	105.099737	D:maj/3
105.099737	107.053692	A:min
107.053692	107.678008	G:maj
107.678008	110.109553	D:maj/3
110.109553	111.391043	G:maj
111.391043	112.672532	D:maj
112.672532	115.136936	E:min7
115.136936	117.090891	A:min
117.090891	117.715206	G:maj
117.715206	120.146751	D:maj/3
120.146751	121.428241	G:maj
121.428241	122.709731	D:maj
122.709731	125.174135	E:min7
125.174135	126.440334	A:min
126.440334	127.752405	G:maj
127.752405	130.183950	D:maj/3
130.183950	131.465440	G:maj
131.465440	132.746930	D:maj
132.746930	135.211333	E:min7
135.211333	136.477532	A:min
136.477532	137.789604	G:maj
137.789604	140.221149	D:maj/3
140.221149	141.502638	G:maj
141.502638	142.784128	D:maj
142.784128	147.634205	E:min7
147.634205	150.197184	B:min/5
150.197184	152.661588	D:maj/5
152.661588	155.224568	A:(1,5)
155.224568	157.557537	E:(1,5)
157.557537	160.120516	B:min/5
160.120516	162.584920	D:maj/5
162.584920	165.147900	A:(1,5)
165.147900	166.987988	A:min
166.987988	167.726170	G:maj
167.726170	170.157715	D:maj/3
170.157715	171.439205	G:maj
171.439205	172.720695	D:maj
172.720695	175.185098	E:min7
175.185098	177.025186	A:min
177.025186	177.763369	G:maj
177.763369	180.194914	D:maj/3
180.194914	181.476403	G:maj
181.476403	182.757893	D:maj
182.757893	185.222297	E:min7
185.222297	186.488496	A:min
186.488496	187.800567	G:maj
187.800567	190.232112	D:maj/3
190.232112	191.513602	G:maj
191.513602	192.795092	D:maj/3
192.795092	195.259496	E:min7
195.259496	196.525695	A:min
196.525695	197.837766	G:maj
197.837766	200.269311	D:maj/3
200.269311	201.550801	G:maj
201.550801	202.832291	D:maj/3
202.832291	217.228962	E:min7
