0.000000	0.620114	N
0.620114	3.272823	Eb:min
3.272823	5.959982	Cb:maj
5.959982	8.681593	Gb:maj
8.681593	11.196498	Db:maj/3
11.196498	13.952559	Eb:min
13.952559	16.570817	Cb:maj
16.570817	19.292428	Gb:maj
19.292428	22.014038	Db:maj
22.014038	24.770099	Eb:min
24.770099	27.388357	Cb:maj
27.388357	30.109968	Gb:maj
30.109968	32.564585	Db:maj/3
32.564585	35.243132	Eb:min
35.243132	37.904453	Cb:maj
37.904453	40.574387	Gb:maj
40.574387	43.235709	Db:maj
43.235709	45.914256	Eb:min
45.914256	48.575577	Cb:maj
48.575577	51.245511	Gb:maj
51.245511	54.191052	Db:maj
54.191052	55.215962	N
55.215962	57.894509	Eb:min
57.894509	60.555830	Cb:maj
60.555830	63.225765	Gb:maj
63.225765	65.887086	Db:maj
65.887086	68.565633	Eb:min
68.565633	71.226955	Cb:maj
71.226955	73.896889	Gb:maj
73.896889	76.558210	Db:maj
76.558210	79.236757	Eb:min
79.236757	81.898079	Cb:maj
81.898079	84.568013	Gb:maj
84.568013	87.229335	Db:maj
87.229335	89.907881	Eb:min
89.907881	92.569203	Cb:maj
92.569203	95.239137	Gb:maj
95.239137	97.900459	Db:maj
97.900459	100.579006	Eb:min
100.579006	103.240327	Cb:maj
103.240327	105.910261	Gb:maj
105.910261	108.571583	Db:maj
108.571583	111.250130	Eb:min
111.250130	113.911451	Cb:maj
113.911451	116.581385	Gb:maj
116.581385	119.242707	Db:maj
119.242707	121.921254	Eb:min
121.921254	124.582575	Cb:maj
124.582575	127.252510	Gb:maj
127.252510	129.913831	Db:maj
129.913831	132.592378	Eb:min
132.592378	135.253700	Cb:maj
135.253700	137.923634	Gb:maj
137.923634	140.584955	Db:maj
140.584955	143.263502	Eb:min
143.263502	145.924824	Cb:maj
145.924824	148.594758	Gb:maj
148.594758	151.256079	Db:maj/3
151.256079	152.547983	N
152.547983	155.226530	Eb:min
155.226530	157.887852	Cb:maj
157.887852	160.557786	Gb:maj
160.557786	163.219107	Db:maj
163.219107	165.897654	Eb:min
165.897654	168.558976	Cb:maj
168.558976	171.228910	Gb:maj
171.228910	173.890231	Db:maj
173.890231	176.568778	Eb:min
176.568778	179.230100	Cb:maj
179.230100	181.900034	Gb:maj
181.900034	184.561356	Db:maj
184.561356	187.239902	Eb:min
187.239902	189.901224	Cb:maj
189.901224	192.571158	Gb:maj
192.571158	195.232480	Db:maj
195.232480	197.911027	Eb:min
197.911027	200.572348	Cb:maj
200.572348	203.242282	Gb:maj
203.242282	208.840532	Db:maj
208.840532	212.492312	N
